cip2020_code,cip2020_title,already_offered_by_vanderbilt,pct_completions_latest_year,pct_completions_trend_pct,pct_employment_weighted_openings,pct_employment_weighted_growth_pct,pct_bls_top30_flag,n_metrics_used,score,band
40.0508,Chemical Physics,f,12.2,20.7,23.4,52.3,0.0,5,21.6,Pass
51.0699,"Dental Services and Allied Professions, Other",f,20.2,38.8,,,0.0,3,21.6,Pass
16.0502,"Scandinavian Languages, Literatures, and Linguistics",f,14.1,62.7,14.9,21.4,0.0,5,21.3,Pass
3.0506,Forest Management/Forest Resources Management,f,34.2,19.4,6.8,40.0,0.0,5,21.2,Pass
19.0707,Family and Community Services,f,60.1,16.0,1.7,1.7,0.0,5,21.2,Pass
41.0000,"Science Technologies/Technicians, General",f,10.0,8.6,35.0,42.4,0.0,5,21.2,Pass
15.0201,Civil Engineering Technologies/Technicians,f,17.3,44.6,13.3,33.9,0.0,5,21.0,Pass
15.0899,"Mechanical Engineering Related Technologies/Technicians, Other",f,26.9,48.8,10.8,14.9,0.0,5,20.9,Pass
51.0815,Lactation Consultant,f,0.0,0.0,46.8,45.7,0.0,5,20.9,Pass
30.1001,Biopsychology,f,0.0,0.0,31.0,76.4,0.0,5,20.8,Pass
5.0206,Asian-American Studies,f,30.9,37.6,1.7,34.4,0.0,5,20.6,Pass
50.0713,Jewelry Arts,f,26.9,14.3,26.6,16.0,0.0,5,20.6,Pass
10.9999,"Communications Technologies/Technicians and Support Services, Other",f,31.6,11.8,,,0.0,3,20.5,Pass
15.0305,Telecommunications Technology/Technician,f,25.5,8.2,30.1,17.3,0.0,5,20.5,Pass
29.0301,Combat Systems Engineering,f,27.9,19.2,,,0.0,3,20.5,Pass
50.0302,Ballet,f,12.2,20.7,29.5,32.4,0.0,5,20.5,Pass
19.0704,Family Systems,f,38.4,48.2,0.8,8.7,0.0,5,20.3,Pass
38.0199,"Philosophy, Other",f,22.9,56.3,7.4,18.3,0.0,5,20.3,Pass
5.0110,Russian Studies,f,36.6,23.5,1.7,34.4,0.0,5,20.2,Pass
19.0901,"Apparel and Textiles, General",f,46.9,30.3,0.8,8.7,0.0,5,20.2,Pass
26.0209,Radiation Biology/Radiobiology,f,14.1,13.2,20.3,52.8,0.0,5,20.2,Pass
4.0802,Architectural Conservation,f,20.2,60.3,0.5,32.2,0.0,5,20.1,Pass
40.0802,Atomic/Molecular Physics,f,15.9,15.1,19.4,48.1,0.0,5,20.1,Pass
50.0705,Drawing,f,24.2,12.8,24.4,23.9,0.0,5,20.1,Pass
3.0299,"Environmental/Natural Resources Management and Policy, Other",f,28.4,23.9,0.0,52.1,0.0,5,19.9,Pass
3.0508,Urban Forestry,f,15.9,71.2,1.4,25.4,0.0,5,19.7,Pass
16.0904,Portuguese Language and Literature,f,24.2,31.5,14.9,21.4,0.0,5,19.7,Pass
26.1306,Population Biology,f,15.9,13.2,13.9,58.7,0.0,5,19.7,Pass
49.0102,Airline/Commercial/Professional Pilot and Flight Crew,f,0.0,0.0,35.9,59.5,0.0,5,19.7,Pass
15.0607,Plastics and Polymer Engineering Technology/Technician,f,17.3,36.6,16.9,25.7,0.0,5,19.6,Pass
38.0102,Logic,f,14.1,12.0,23.9,42.5,0.0,5,19.6,Pass
16.1199,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics, Other",f,31.6,14.8,14.9,21.4,0.0,5,19.4,Pass
16.0799,"South Asian Languages, Literatures, and Linguistics, Other",f,29.2,,14.9,21.4,0.0,4,19.3,Pass
31.9999,"Parks, Recreation, Leisure, Fitness, and Kinesiology, Other",f,18.9,32.8,,,0.0,3,19.3,Pass
50.0714,Metal Arts,f,20.2,,26.6,16.0,0.0,4,19.3,Pass
4.0803,Architectural Studies,f,12.2,71.2,0.6,30.9,0.0,5,19.2,Pass
30.1301,Medieval and Renaissance Studies,f,29.2,41.5,6.3,15.6,0.0,5,19.2,Pass
14.3401,Forest Engineering,f,0.0,0.0,39.2,49.2,0.0,5,19.1,Pass
5.0101,African Studies,f,33.6,20.7,1.7,34.4,0.0,5,18.9,Pass
29.0399,"Military Applied Sciences, Other",f,12.2,44.6,,,0.0,3,18.8,Pass
1.0201,"Agricultural Mechanization, General",f,0.0,,10.8,83.4,0.0,4,18.5,Pass
5.0199,"Area Studies, Other",f,35.7,13.8,1.7,34.4,0.0,5,18.5,Pass
1.1202,Soil Chemistry and Physics,f,12.2,16.0,6.0,69.6,0.0,5,18.3,Pass
26.0308,Plant Molecular Biology,f,10.0,44.6,12.0,33.6,0.0,5,18.3,Pass
5.0211,Deaf Studies,f,15.9,24.3,17.7,29.7,0.0,5,18.2,Pass
51.1103,Pre-Pharmacy Studies,f,24.2,,,,0.0,2,18.2,Pass
5.0109,Pacific Area/Pacific Rim Studies,f,18.9,44.6,1.7,34.4,0.0,5,18.0,Pass
43.0102,Corrections,f,0.0,0.0,59.4,1.1,0.0,5,18.0,Pass
51.3401,Direct Entry Midwifery,f,17.3,36.6,8.9,30.9,0.0,5,18.0,Pass
3.0206,Land Use Planning and Management/Development,f,24.2,8.2,8.7,45.1,0.0,5,17.9,Pass
52.0407,Business/Office Automation/Technology/Data Entry,f,15.9,,34.7,0.1,0.0,4,17.9,Pass
13.1214,College/Postsecondary/University Teaching,f,18.9,,14.9,32.6,0.0,4,17.7,Pass
51.1899,"Ophthalmic and Optometric Support Services and Allied Professions, Other",f,28.4,8.0,,,0.0,3,17.7,Pass
52.0906,Resort Management,f,0.0,,14.5,71.5,0.0,4,17.7,Pass
10.0399,"Graphic Communications, Other",f,12.2,10.3,41.1,0.7,0.0,5,17.6,Pass
16.0201,"African Languages, Literatures, and Linguistics",f,10.0,44.6,14.9,21.4,0.0,5,17.4,Pass
4.9999,"Architecture and Related Services, Other",f,27.9,7.8,,,0.0,3,17.3,Pass
15.1307,3-D Modeling and Design Technology/Technician,f,14.1,,26.4,16.3,0.0,4,17.2,Pass
51.3303,Naturopathic Medicine/Naturopathy,f,24.2,,8.9,30.9,0.0,4,17.1,Pass
15.0307,Audio Engineering Technology/Technician,f,22.9,,12.5,24.1,0.0,4,16.7,Pass
26.0206,Molecular Biophysics,f,0.0,0.0,20.2,70.9,0.0,5,16.7,Pass
48.0702,Furniture Design and Manufacturing,f,25.5,44.6,6.6,1.3,0.0,5,16.5,Pass
40.0403,Atmospheric Physics and Dynamics,f,0.0,,24.6,43.9,0.0,4,16.4,Pass
40.0503,Inorganic Chemistry,f,0.0,0.0,26.1,57.1,0.0,5,16.4,Pass
43.0407,Geospatial Intelligence,f,0.0,,34.0,25.0,0.0,4,16.4,Pass
5.0125,German Studies,f,18.9,32.8,1.7,34.4,0.0,5,16.3,Pass
51.3701,Aromatherapy,f,21.5,,8.9,30.9,0.0,4,16.2,Pass
3.0509,Wood Science and Wood Products/Pulp and Paper Technology/Technician,f,26.9,25.5,1.4,25.4,0.0,5,16.1,Pass
16.1100,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics, General",f,17.3,20.7,14.9,21.4,0.0,5,16.0,Pass
5.0120,Ural-Altaic and Central Asian Studies,f,20.2,27.0,1.7,34.4,0.0,5,15.8,Pass
43.0113,Corrections Administration,f,20.2,38.8,11.5,3.4,0.0,5,15.8,Pass
30.2202,"Classical, Ancient Mediterranean, and Near Eastern Studies and Archaeology",f,14.1,44.6,5.8,20.1,0.0,5,15.7,Pass
5.0212,Comparative Group Studies,f,10.0,44.6,1.7,34.4,0.0,5,15.4,Pass
10.0105,Communications Technology/Technician,f,20.2,10.0,10.7,30.7,0.0,5,15.4,Pass
15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",f,18.9,10.1,18.8,17.0,0.0,5,15.4,Pass
40.0810,Theoretical and Mathematical Physics,f,0.0,,19.4,48.1,0.0,4,15.3,Pass
5.0106,European Studies/Civilization,f,25.5,12.3,1.7,34.4,0.0,5,15.2,Pass
40.0506,Physical Chemistry,f,0.0,0.0,23.4,52.3,0.0,5,14.9,Pass
5.0128,Korean Studies,f,14.1,32.8,1.7,34.4,0.0,5,14.8,Pass
5.9999,"Area, Ethnic, Cultural, Gender, and Group Studies, Other",f,20.2,20.7,1.7,34.4,0.0,5,14.8,Pass
15.1102,Surveying Technology/Surveying,f,10.0,7.3,14.2,41.4,0.0,5,14.6,Pass
5.0113,Southeast Asian Studies,f,20.2,17.2,1.7,34.4,0.0,5,14.3,Pass
29.0402,Air and Space Operations Technology,f,0.0,,0.6,79.3,0.0,4,14.2,Pass
5.0123,Chinese Studies,f,20.2,15.8,1.7,34.4,0.0,5,14.1,Pass
26.0207,Structural Biology,f,0.0,0.0,20.3,52.8,0.0,5,14.0,Pass
26.0899,"Genetics, Other",f,0.0,0.0,20.3,52.8,0.0,5,14.0,Pass
51.3399,"Alternative and Complementary Medicine and Medical Systems, Other",f,17.3,10.3,8.9,30.9,0.0,5,14.0,Pass
38.0202,Buddhist Studies,f,22.9,,7.4,18.3,0.0,4,13.9,Pass
16.0700,"South Asian Languages, Literatures, and Linguistics, General",f,10.0,20.7,14.9,21.4,0.0,5,13.8,Pass
5.0126,Italian Studies,f,18.9,16.0,1.7,34.4,0.0,5,13.7,Pass
27.0103,Analysis and Functional Analysis,f,0.0,0.0,23.9,42.5,0.0,5,13.5,Pass
16.1701,English as a Second Language,f,18.9,11.0,,,0.0,3,13.3,Pass
9.0407,Science/Health/Environmental Journalism,f,22.9,,11.3,6.0,0.0,4,13.1,Pass
10.0202,Radio and Television Broadcasting Technology/Technician,f,17.3,7.0,10.4,25.0,0.0,5,13.1,Pass
10.0302,Printing Management,f,0.0,0.0,43.3,0.6,0.0,5,13.1,Pass
15.0599,"Environmental Control Technologies/Technicians, Other",f,10.0,6.9,16.9,25.7,0.0,5,13.0,Pass
40.0804,Elementary Particle Physics,f,0.0,0.0,19.4,48.1,0.0,5,13.0,Pass
40.0808,Condensed Matter and Materials Physics,f,0.0,0.0,19.4,48.1,0.0,5,13.0,Pass
5.0133,Irish Studies,f,17.3,,1.7,34.4,0.0,4,12.8,Pass
5.0127,Japanese Studies,f,14.1,18.0,1.7,34.4,0.0,5,12.6,Pass
19.0499,"Family and Consumer Economics and Related Services, Other",f,14.1,44.6,0.8,8.7,0.0,5,12.5,Pass
13.1310,Sales and Marketing Operations/Marketing and Distribution   Teacher Education,f,0.0,0.0,28.3,25.2,0.0,5,12.3,Pass
50.0201,"Crafts/Craft Design, Folk Art and Artisanry",f,0.0,0.0,27.6,26.6,0.0,5,12.3,Pass
1.0401,Agricultural and Food Products Processing,f,0.0,0.0,19.3,40.8,0.0,5,11.9,Pass
13.1502,Adult Literacy Tutor/Instructor,f,21.5,12.4,11.7,0.3,0.0,5,11.9,Pass
19.9999,"Family and Consumer Sciences/Human Sciences, Other",f,17.3,8.6,,,0.0,3,11.8,Pass
5.0135,Appalachian Studies,f,12.2,16.0,1.7,34.4,0.0,5,11.7,Pass
13.1008,Education/Teaching of Individuals with Orthopedic and Other Physical Health Impairments,f,0.0,0.0,32.3,12.4,0.0,5,11.6,Pass
15.0306,Integrated Circuit Design Technology/Technician,f,0.0,,25.4,13.6,0.0,4,11.4,Pass
13.0413,Education Entrepreneurship,f,0.0,,12.1,38.6,0.0,4,11.1,Pass
50.1101,Community/Environmental/Socially-Engaged Art,f,0.0,0.0,25.5,21.0,0.0,5,10.8,Pass
5.0111,Scandinavian Studies,f,10.0,13.2,1.7,34.4,0.0,5,10.7,Pass
11.0601,"Data Entry/Microcomputer Applications, General",f,0.0,0.0,35.2,0.0,0.0,5,10.6,Pass
29.0204,"Command & Control (C3, C4I) Systems and Operations",f,14.1,,,,0.0,2,10.6,Pass
3.0599,"Forestry, Other",f,17.3,9.4,10.3,1.8,0.0,5,10.0,Pass
51.3103,Dietetic Technician,f,0.0,0.0,11.9,38.6,0.0,5,9.4,Pass
16.0499,"Slavic, Baltic, and Albanian Languages, Literatures, and Linguistics, Other",f,0.0,,14.9,21.4,0.0,4,9.0,Pass
16.0601,Modern Greek Language and Literature,f,0.0,,14.9,21.4,0.0,4,9.0,Pass
16.0801,"Iranian Languages, Literatures, and Linguistics",f,0.0,,14.9,21.4,0.0,4,9.0,Pass
16.1501,Turkish Language and Literature,f,0.0,,14.9,21.4,0.0,4,9.0,Pass
15.1299,"Computer Engineering Technologies/Technicians, Other",f,0.0,0.0,16.9,25.7,0.0,5,8.9,Pass
29.0306,Operational Oceanography,f,0.0,0.0,16.9,25.7,0.0,5,8.9,Pass
15.1401,Nuclear Engineering Technology/Technician,f,0.0,,14.4,19.3,0.0,4,8.5,Pass
19.0906,Fashion and Fabric Consultant,f,0.0,,8.5,30.9,0.0,4,8.5,Pass
51.2799,"Medical Illustration and Informatics, Other",f,10.0,10.3,,,0.0,3,8.3,Pass
16.0702,"Sanskrit and Classical Indian Languages, Literatures, and Linguistics",f,0.0,0.0,14.9,21.4,0.0,5,7.7,Pass
52.0908,Casino Management,f,0.0,0.0,10.4,30.5,0.0,5,7.7,Pass
5.0130,Spanish and Iberian Studies,f,0.0,,1.7,34.4,0.0,4,6.7,Pass
23.1402,American Literature (United States),f,0.0,0.0,13.5,14.9,0.0,5,6.3,Pass
5.0115,Canadian Studies,f,0.0,0.0,1.7,34.4,0.0,5,5.7,Pass
5.0118,Slavic Studies,f,0.0,0.0,1.7,34.4,0.0,5,5.7,Pass
19.0403,Consumer Services and Advocacy,f,10.0,,0.8,8.7,0.0,4,5.3,Pass
38.0204,Hindu Studies,f,0.0,0.0,7.4,18.3,0.0,5,5.0,Pass
10.0301,"Graphic Communications, General",f,0.0,,10.0,0.2,0.0,4,3.6,Pass
10.0303,Prepress/Desktop Publishing and Digital Imaging Design,f,0.0,0.0,9.6,0.3,0.0,5,2.9,Pass
19.0402,Consumer Economics,f,0.0,,0.8,8.7,0.0,4,1.8,Pass
41.0205,Nuclear/Nuclear Power Technology/Technician,f,0.0,0.0,0.4,0.4,0.0,5,0.2,Pass
1.1302,Pre-Veterinary Studies,f,0.0,,,,0.0,2,0.0,Pass
9.0799,"Radio, Television, and Digital Communication, Other",f,0.0,0.0,,,0.0,3,0.0,Pass
13.1501,Teacher Assistant/Aide,f,0.0,0.0,,,0.0,3,0.0,Pass
15.0799,"Quality Control and Safety Technologies/Technicians, Other",f,0.0,0.0,,,0.0,3,0.0,Pass
15.1199,"Engineering-Related Technologies/Technicians, Other",f,0.0,,,,0.0,2,0.0,Pass
22.0099,"Non-Professional Legal Studies, Other",f,0.0,0.0,,,0.0,3,0.0,Pass
22.0399,"Legal Support Services, Other",f,0.0,0.0,,,0.0,3,0.0,Pass
29.0299,"Intelligence, Command Control and Information Operations, Other",f,0.0,0.0,,,0.0,3,0.0,Pass
29.0405,"Joint Command/Task Force (C3, C4I) Systems",f,0.0,0.0,,,0.0,3,0.0,Pass
46.9999,"Construction Trades, Other",f,0.0,,,,0.0,2,0.0,Pass
47.0699,"Vehicle Maintenance and Repair Technologies/Technicians, Other",f,0.0,,,,0.0,2,0.0,Pass
49.0199,"Air Transportation, Other",f,0.0,0.0,,,0.0,3,0.0,Pass
49.9999,"Transportation and Materials Moving, Other",f,0.0,,,,0.0,2,0.0,Pass
51.1105,Pre-Nursing Studies,f,0.0,,,,0.0,2,0.0,Pass
51.1107,Pre-Occupational Therapy Studies,f,0.0,0.0,,,0.0,3,0.0,Pass
52.1802,Merchandising and Buying Operations,f,0.0,0.0,,,0.0,3,0.0,Pass
